datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,71.0,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-04,1733245200,26.2,26.0,26.1,26.2,26.0,26.1,21.6,76.0,0.0,35.5,0.0,,0.0,0.0,36.0,16.6,235.2,1009.0,100.0,24.1,0.0,0.0,0.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,Overcast,Cloudy skies throughout the day.,cloudy,,fcst
2024-12-05,1733331600,30.9,25.8,27.9,34.8,25.8,30.0,22.7,73.6,8.4,93.5,58.33,['rain'],0.0,0.0,33.1,19.1,253.6,1006.7,98.4,19.9,225.3,19.4,9.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-06,1733418000,26.7,24.1,24.9,26.7,24.1,24.9,23.2,90.2,70.0,96.8,91.67,['rain'],0.0,0.0,20.5,13.7,45.8,1006.9,100.0,13.1,8.9,0.7,0.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.7,24.3,27.5,34.2,24.3,29.6,22.6,75.4,6.5,93.5,66.67,['rain'],0.0,0.0,15.1,14.0,34.9,1006.3,90.6,20.1,243.2,21.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-08,1733590800,31.0,26.3,28.5,35.1,26.3,31.3,23.0,72.8,18.3,87.1,95.83,['rain'],0.0,0.0,14.8,11.5,318.1,1006.6,81.2,13.6,259.2,22.2,8.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,28.5,24.6,26.6,32.1,24.6,28.2,23.2,81.7,24.3,67.7,70.83,['rain'],0.0,0.0,33.5,14.8,258.6,1006.7,97.3,12.5,90.5,7.9,5.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.5,25.2,26.4,30.3,25.2,27.4,22.6,79.7,2.4,80.6,16.67,['rain'],0.0,0.0,37.1,19.4,248.3,1006.1,99.9,23.8,44.1,3.6,2.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,29.7,25.7,27.3,33.7,25.7,29.3,23.1,77.9,8.1,54.8,29.17,['rain'],0.0,0.0,44.3,24.5,249.8,1004.5,96.4,21.4,153.1,13.2,5.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,30.8,26.1,28.0,35.1,26.1,30.4,22.9,74.2,3.3,71.0,25.0,['rain'],0.0,0.0,46.1,28.1,245.5,1004.9,95.9,22.3,221.0,18.9,8.0,30.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-13,1734022800,29.8,26.6,27.7,33.9,26.6,30.5,22.8,74.8,5.6,51.6,29.17,['rain'],0.0,0.0,49.7,28.4,246.3,1006.1,95.8,20.1,156.0,13.5,6.0,30.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-14,1734109200,32.6,26.4,29.0,35.4,26.4,31.1,21.8,66.2,5.2,54.8,16.67,['rain'],0.0,0.0,42.5,27.4,248.2,1005.4,84.1,23.4,196.1,17.1,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,fcst
2024-12-15,1734195600,31.7,27.0,28.7,34.9,29.3,31.5,22.1,68.1,5.9,61.3,25.0,['rain'],0.0,0.0,46.8,23.0,256.2,1005.6,98.5,19.9,157.4,13.5,6.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-16,1734282000,31.2,26.6,28.3,34.3,26.6,31.0,22.5,71.4,2.4,64.5,20.83,['rain'],0.0,0.0,47.9,30.2,241.4,1006.9,100.0,24.0,231.5,20.1,7.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,71.0,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-04,1733245200,26.2,26.2,26.2,26.2,26.2,26.2,21.6,75.8,0.0,35.5,0.0,,0.0,0.0,35.6,16.6,234.9,1009.0,100.0,24.1,0.0,0.0,0.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,Overcast,Cloudy skies throughout the day.,cloudy,,fcst
2024-12-05,1733331600,30.9,25.8,27.9,34.8,25.8,30.0,22.7,73.6,8.4,93.5,58.33,['rain'],0.0,0.0,33.1,19.1,253.6,1006.7,98.4,19.9,225.3,19.4,9.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-06,1733418000,26.7,24.1,24.9,26.7,24.1,24.9,23.2,90.2,70.0,96.8,91.67,['rain'],0.0,0.0,20.5,13.7,45.8,1006.9,100.0,13.1,8.9,0.7,0.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.7,24.3,27.5,34.2,24.3,29.6,22.6,75.4,6.5,93.5,66.67,['rain'],0.0,0.0,15.1,14.0,34.9,1006.3,90.6,20.1,243.2,21.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-08,1733590800,31.0,26.3,28.5,35.1,26.3,31.3,23.0,72.8,18.3,87.1,95.83,['rain'],0.0,0.0,14.8,11.5,318.1,1006.6,81.2,13.6,259.2,22.2,8.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,28.5,24.6,26.6,32.1,24.6,28.2,23.2,81.7,24.3,67.7,70.83,['rain'],0.0,0.0,33.5,14.8,258.6,1006.7,97.3,12.5,90.5,7.9,5.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.5,25.2,26.4,30.3,25.2,27.4,22.6,79.7,2.4,80.6,16.67,['rain'],0.0,0.0,37.1,19.4,248.3,1006.1,99.9,23.8,44.1,3.6,2.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,29.7,25.7,27.3,33.7,25.7,29.3,23.1,77.9,8.1,54.8,29.17,['rain'],0.0,0.0,44.3,24.5,249.8,1004.5,96.4,21.4,153.1,13.2,5.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,30.8,26.1,28.0,35.1,26.1,30.4,22.9,74.2,3.3,71.0,25.0,['rain'],0.0,0.0,46.1,28.1,245.5,1004.9,95.9,22.3,221.0,18.9,8.0,30.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-13,1734022800,29.8,26.6,27.7,33.9,26.6,30.5,22.8,74.8,5.6,51.6,29.17,['rain'],0.0,0.0,49.7,28.4,246.3,1006.1,95.8,20.1,156.0,13.5,6.0,30.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-14,1734109200,32.6,26.4,29.0,35.4,26.4,31.1,21.8,66.2,5.2,54.8,16.67,['rain'],0.0,0.0,42.5,27.4,248.2,1005.4,84.1,23.4,196.1,17.1,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,fcst
2024-12-15,1734195600,31.7,27.0,28.7,34.9,29.3,31.5,22.1,68.1,5.9,61.3,25.0,['rain'],0.0,0.0,46.8,23.0,256.2,1005.6,98.5,19.9,157.4,13.5,6.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-16,1734282000,31.2,26.6,28.3,34.3,26.6,31.0,22.5,71.4,2.4,64.5,20.83,['rain'],0.0,0.0,47.9,30.2,241.4,1006.9,100.0,24.0,231.5,20.1,7.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,71.0,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-04,1733245200,26.2,26.2,26.2,26.2,26.2,26.2,21.6,75.8,0.0,25.8,0.0,,0.0,0.0,35.3,16.6,232.3,1009.0,100.0,24.1,0.0,0.0,0.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,Overcast,Cloudy skies throughout the day.,cloudy,,fcst
2024-12-05,1733331600,30.9,25.8,27.9,34.8,25.8,30.0,22.7,73.6,8.4,83.9,58.33,['rain'],0.0,0.0,33.1,19.1,253.6,1006.7,98.4,19.9,225.3,19.4,9.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-06,1733418000,26.7,24.1,24.9,26.7,24.1,24.9,23.2,90.2,70.0,100.0,91.67,['rain'],0.0,0.0,20.5,13.7,45.8,1006.9,100.0,13.1,8.9,0.7,0.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.7,24.3,27.5,34.2,24.3,29.6,22.6,75.4,6.5,87.1,66.67,['rain'],0.0,0.0,15.1,14.0,34.9,1006.3,90.6,20.1,243.2,21.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-08,1733590800,31.0,26.3,28.5,35.1,26.3,31.3,23.0,72.8,18.3,90.3,95.83,['rain'],0.0,0.0,14.8,11.5,318.1,1006.6,81.2,13.6,259.2,22.2,8.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,28.5,24.6,26.6,32.1,24.6,28.2,23.2,81.7,24.3,74.2,70.83,['rain'],0.0,0.0,33.5,14.8,258.6,1006.7,97.3,12.5,90.5,7.9,5.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.5,25.2,26.4,30.3,25.2,27.4,22.6,79.7,2.4,71.0,16.67,['rain'],0.0,0.0,37.1,19.4,248.3,1006.1,99.9,23.8,44.1,3.6,2.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,29.7,25.7,27.3,33.7,25.7,29.3,23.1,77.9,8.1,61.3,29.17,['rain'],0.0,0.0,44.3,24.5,249.8,1004.5,96.4,21.4,153.1,13.2,5.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,30.8,26.1,28.0,35.1,26.1,30.4,22.9,74.2,3.3,45.2,25.0,['rain'],0.0,0.0,46.1,28.1,245.5,1004.9,95.9,22.3,221.0,18.9,8.0,30.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-13,1734022800,29.8,26.6,27.7,33.9,26.6,30.5,22.8,74.8,5.6,48.4,29.17,['rain'],0.0,0.0,49.7,28.4,246.3,1006.1,95.8,20.1,156.0,13.5,6.0,30.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-14,1734109200,32.6,26.4,29.0,35.4,26.4,31.1,21.8,66.2,5.2,64.5,16.67,['rain'],0.0,0.0,42.5,27.4,248.2,1005.4,84.1,23.4,196.1,17.1,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,fcst
2024-12-15,1734195600,31.7,27.0,28.7,34.9,29.3,31.5,22.1,68.1,5.9,51.6,25.0,['rain'],0.0,0.0,46.8,23.0,256.2,1005.6,98.5,19.9,157.4,13.5,6.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-16,1734282000,31.2,26.6,28.3,34.3,26.6,31.0,22.5,71.4,2.4,61.3,20.83,['rain'],0.0,0.0,47.9,30.2,241.4,1006.9,100.0,24.0,231.5,20.1,7.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,64.5,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,,fcst
2024-12-05,1733331600,30.9,25.8,27.9,34.8,25.8,30.0,22.7,73.6,8.4,83.9,58.33,['rain'],0.0,0.0,33.1,19.1,253.6,1006.7,98.4,19.9,225.3,19.4,9.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-06,1733418000,26.7,24.1,24.9,26.7,24.1,24.9,23.2,90.2,70.0,100.0,91.67,['rain'],0.0,0.0,20.5,13.7,45.8,1006.9,100.0,13.1,8.9,0.7,0.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.7,24.3,27.5,34.2,24.3,29.6,22.6,75.4,6.5,87.1,66.67,['rain'],0.0,0.0,15.1,14.0,34.9,1006.3,90.6,20.1,243.2,21.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-08,1733590800,31.0,26.3,28.5,35.1,26.3,31.3,23.0,72.8,18.3,90.3,95.83,['rain'],0.0,0.0,14.8,11.5,318.1,1006.6,81.2,13.6,259.2,22.2,8.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,28.5,24.6,26.6,32.1,24.6,28.2,23.2,81.7,24.3,74.2,70.83,['rain'],0.0,0.0,33.5,14.8,258.6,1006.7,97.3,12.5,90.5,7.9,5.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.5,25.2,26.4,30.3,25.2,27.4,22.6,79.7,2.4,71.0,16.67,['rain'],0.0,0.0,37.1,19.4,248.3,1006.1,99.9,23.8,44.1,3.6,2.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,29.7,25.7,27.3,33.7,25.7,29.3,23.1,77.9,8.1,61.3,29.17,['rain'],0.0,0.0,44.3,24.5,249.8,1004.5,96.4,21.4,153.1,13.2,5.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,30.8,26.1,28.0,35.1,26.1,30.4,22.9,74.2,3.3,45.2,25.0,['rain'],0.0,0.0,46.1,28.1,245.5,1004.9,95.9,22.3,221.0,18.9,8.0,30.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-13,1734022800,29.8,26.6,27.7,33.9,26.6,30.5,22.8,74.8,5.6,48.4,29.17,['rain'],0.0,0.0,49.7,28.4,246.3,1006.1,95.8,20.1,156.0,13.5,6.0,30.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-14,1734109200,32.6,26.4,29.0,35.4,26.4,31.1,21.8,66.2,5.2,64.5,16.67,['rain'],0.0,0.0,42.5,27.4,248.2,1005.4,84.1,23.4,196.1,17.1,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,fcst
2024-12-15,1734195600,31.7,27.0,28.7,34.9,29.3,31.5,22.1,68.1,5.9,51.6,25.0,['rain'],0.0,0.0,46.8,23.0,256.2,1005.6,98.5,19.9,157.4,13.5,6.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-16,1734282000,31.2,26.6,28.3,34.3,26.6,31.0,22.5,71.4,2.4,61.3,20.83,['rain'],0.0,0.0,47.9,30.2,241.4,1006.9,100.0,24.0,231.5,20.1,7.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,64.5,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,,fcst
2024-12-19,1734541200,33.2,27.6,29.9,35.5,30.0,32.4,21.1,60.0,0.2,41.9,8.33,['rain'],0.0,0.0,43.2,23.0,256.7,1005.1,88.5,24.1,210.5,18.3,7.0,10.0,05:35:33,1734561333,18:04:20,1734606260,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst
2024-12-05,1733331600,30.9,25.8,28.0,34.8,25.8,30.2,22.7,73.5,8.4,83.9,58.33,['rain'],0.0,0.0,32.4,19.1,254.4,1006.7,98.3,19.7,235.1,19.4,9.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-06,1733418000,26.7,24.1,24.9,26.7,24.1,24.9,23.2,90.2,70.0,100.0,91.67,['rain'],0.0,0.0,20.5,13.7,45.8,1006.9,100.0,13.1,8.9,0.7,0.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.7,24.3,27.5,34.2,24.3,29.6,22.6,75.4,6.5,87.1,66.67,['rain'],0.0,0.0,15.1,14.0,34.9,1006.3,90.6,20.1,243.2,21.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-08,1733590800,31.0,26.3,28.5,35.1,26.3,31.3,23.0,72.8,18.3,90.3,95.83,['rain'],0.0,0.0,14.8,11.5,318.1,1006.6,81.2,13.6,259.2,22.2,8.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,28.5,24.6,26.6,32.1,24.6,28.2,23.2,81.7,24.3,74.2,70.83,['rain'],0.0,0.0,33.5,14.8,258.6,1006.7,97.3,12.5,90.5,7.9,5.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.5,25.2,26.4,30.3,25.2,27.4,22.6,79.7,2.4,71.0,16.67,['rain'],0.0,0.0,37.1,19.4,248.3,1006.1,99.9,23.8,44.1,3.6,2.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,29.7,25.7,27.3,33.7,25.7,29.3,23.1,77.9,8.1,61.3,29.17,['rain'],0.0,0.0,44.3,24.5,249.8,1004.5,96.4,21.4,153.1,13.2,5.0,10.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-12,1733936400,30.8,26.1,28.0,35.1,26.1,30.4,22.9,74.2,3.3,45.2,25.0,['rain'],0.0,0.0,46.1,28.1,245.5,1004.9,95.9,22.3,221.0,18.9,8.0,30.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-13,1734022800,29.8,26.6,27.7,33.9,26.6,30.5,22.8,74.8,5.6,48.4,29.17,['rain'],0.0,0.0,49.7,28.4,246.3,1006.1,95.8,20.1,156.0,13.5,6.0,30.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-14,1734109200,32.6,26.4,29.0,35.4,26.4,31.1,21.8,66.2,5.2,64.5,16.67,['rain'],0.0,0.0,42.5,27.4,248.2,1005.4,84.1,23.4,196.1,17.1,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,fcst
2024-12-15,1734195600,31.7,27.0,28.7,34.9,29.3,31.5,22.1,68.1,5.9,51.6,25.0,['rain'],0.0,0.0,46.8,23.0,256.2,1005.6,98.5,19.9,157.4,13.5,6.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,,fcst
2024-12-16,1734282000,31.2,26.6,28.3,34.3,26.6,31.0,22.5,71.4,2.4,61.3,20.83,['rain'],0.0,0.0,47.9,30.2,241.4,1006.9,100.0,24.0,231.5,20.1,7.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,27.6,26.1,27.0,30.5,26.1,28.9,23.0,78.9,3.5,54.8,25.0,['rain'],0.0,0.0,46.8,26.6,240.4,1007.4,99.8,23.7,43.9,3.9,2.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-18,1734454800,32.7,26.8,28.7,36.6,29.1,31.6,22.5,69.7,0.4,64.5,12.5,['rain'],0.0,0.0,45.7,31.0,246.4,1005.5,89.6,24.1,189.0,16.2,7.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,,fcst
2024-12-19,1734541200,33.2,27.6,29.9,35.5,30.0,32.4,21.1,60.0,0.2,41.9,8.33,['rain'],0.0,0.0,43.2,23.0,256.7,1005.1,88.5,24.1,210.5,18.3,7.0,10.0,05:35:33,1734561333,18:04:20,1734606260,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst
